Skateboard Sprite Map Metadata
==============================

Grid size: 118x118
Sprite dimensions: 64x64 pixels
Total sprites: 13824
Rotation increment: 15 degrees

Sprite positions (x_y_z -> row,column):
315.0_135.0_225.0 -> 104,55
315.0_135.0_240.0 -> 104,56
315.0_135.0_255.0 -> 104,57
315.0_135.0_270.0 -> 104,58
315.0_135.0_285.0 -> 104,59
315.0_135.0_300.0 -> 104,60
315.0_135.0_315.0 -> 104,61
315.0_135.0_330.0 -> 104,62
315.0_135.0_345.0 -> 104,63
315.0_150.0_0.0 -> 104,64
315.0_150.0_15.0 -> 104,65
315.0_150.0_30.0 -> 104,66
315.0_150.0_45.0 -> 104,67
315.0_150.0_60.0 -> 104,68
315.0_150.0_75.0 -> 104,69
315.0_150.0_90.0 -> 104,70
315.0_150.0_105.0 -> 104,71
315.0_150.0_120.0 -> 104,72
315.0_150.0_135.0 -> 104,73
315.0_150.0_150.0 -> 104,74
315.0_150.0_165.0 -> 104,75
315.0_150.0_180.0 -> 104,76
315.0_150.0_195.0 -> 104,77
315.0_150.0_210.0 -> 104,78
315.0_150.0_225.0 -> 104,79
315.0_150.0_240.0 -> 104,80
315.0_150.0_255.0 -> 104,81
315.0_150.0_270.0 -> 104,82
315.0_150.0_285.0 -> 104,83
315.0_150.0_300.0 -> 104,84
315.0_150.0_315.0 -> 104,85
315.0_150.0_330.0 -> 104,86
315.0_150.0_345.0 -> 104,87
315.0_165.0_0.0 -> 104,88
315.0_165.0_15.0 -> 104,89
315.0_165.0_30.0 -> 104,90
315.0_165.0_45.0 -> 104,91
315.0_165.0_60.0 -> 104,92
315.0_165.0_75.0 -> 104,93
315.0_165.0_90.0 -> 104,94
315.0_165.0_105.0 -> 104,95
315.0_165.0_120.0 -> 104,96
315.0_165.0_135.0 -> 104,97
315.0_165.0_150.0 -> 104,98
315.0_165.0_165.0 -> 104,99
315.0_165.0_180.0 -> 104,100
315.0_165.0_195.0 -> 104,101
315.0_165.0_210.0 -> 104,102
315.0_165.0_225.0 -> 104,103
315.0_165.0_240.0 -> 104,104
315.0_165.0_255.0 -> 104,105
315.0_165.0_270.0 -> 104,106
315.0_165.0_285.0 -> 104,107
315.0_165.0_300.0 -> 104,108
315.0_165.0_315.0 -> 104,109
315.0_165.0_330.0 -> 104,110
315.0_165.0_345.0 -> 104,111
315.0_180.0_0.0 -> 104,112
315.0_180.0_15.0 -> 104,113
315.0_180.0_30.0 -> 104,114
315.0_180.0_45.0 -> 104,115
315.0_180.0_60.0 -> 104,116
315.0_180.0_75.0 -> 104,117
315.0_180.0_90.0 -> 105,0
315.0_180.0_105.0 -> 105,1
315.0_180.0_120.0 -> 105,2
315.0_180.0_135.0 -> 105,3
315.0_180.0_150.0 -> 105,4
315.0_180.0_165.0 -> 105,5
315.0_180.0_180.0 -> 105,6
315.0_180.0_195.0 -> 105,7
315.0_180.0_210.0 -> 105,8
315.0_180.0_225.0 -> 105,9
315.0_180.0_240.0 -> 105,10
315.0_180.0_255.0 -> 105,11
315.0_180.0_270.0 -> 105,12
315.0_180.0_285.0 -> 105,13
315.0_180.0_300.0 -> 105,14
315.0_180.0_315.0 -> 105,15
315.0_180.0_330.0 -> 105,16
315.0_180.0_345.0 -> 105,17
315.0_195.0_0.0 -> 105,18
315.0_195.0_15.0 -> 105,19
315.0_195.0_30.0 -> 105,20
315.0_195.0_45.0 -> 105,21
315.0_195.0_60.0 -> 105,22
315.0_195.0_75.0 -> 105,23
315.0_195.0_90.0 -> 105,24
315.0_195.0_105.0 -> 105,25
315.0_195.0_120.0 -> 105,26
315.0_195.0_135.0 -> 105,27
315.0_195.0_150.0 -> 105,28
315.0_195.0_165.0 -> 105,29
315.0_195.0_180.0 -> 105,30
315.0_195.0_195.0 -> 105,31
315.0_195.0_210.0 -> 105,32
315.0_195.0_225.0 -> 105,33
315.0_195.0_240.0 -> 105,34
315.0_195.0_255.0 -> 105,35
315.0_195.0_270.0 -> 105,36
315.0_195.0_285.0 -> 105,37
315.0_195.0_300.0 -> 105,38
315.0_195.0_315.0 -> 105,39
315.0_195.0_330.0 -> 105,40
315.0_195.0_345.0 -> 105,41
315.0_210.0_0.0 -> 105,42
315.0_210.0_15.0 -> 105,43
315.0_210.0_30.0 -> 105,44
315.0_210.0_45.0 -> 105,45
315.0_210.0_60.0 -> 105,46
315.0_210.0_75.0 -> 105,47
315.0_210.0_90.0 -> 105,48
315.0_210.0_105.0 -> 105,49
315.0_210.0_120.0 -> 105,50
315.0_210.0_135.0 -> 105,51
315.0_210.0_150.0 -> 105,52
315.0_210.0_165.0 -> 105,53
315.0_210.0_180.0 -> 105,54
315.0_210.0_195.0 -> 105,55
315.0_210.0_210.0 -> 105,56
315.0_210.0_225.0 -> 105,57
315.0_210.0_240.0 -> 105,58
315.0_210.0_255.0 -> 105,59
315.0_210.0_270.0 -> 105,60
315.0_210.0_285.0 -> 105,61
315.0_210.0_300.0 -> 105,62
315.0_210.0_315.0 -> 105,63
315.0_210.0_330.0 -> 105,64
315.0_210.0_345.0 -> 105,65
315.0_225.0_0.0 -> 105,66
315.0_225.0_15.0 -> 105,67
315.0_225.0_30.0 -> 105,68
315.0_225.0_45.0 -> 105,69
315.0_225.0_60.0 -> 105,70
315.0_225.0_75.0 -> 105,71
315.0_225.0_90.0 -> 105,72
315.0_225.0_105.0 -> 105,73
315.0_225.0_120.0 -> 105,74
315.0_225.0_135.0 -> 105,75
315.0_225.0_150.0 -> 105,76
315.0_225.0_165.0 -> 105,77
315.0_225.0_180.0 -> 105,78
315.0_225.0_195.0 -> 105,79
315.0_225.0_210.0 -> 105,80
315.0_225.0_225.0 -> 105,81
315.0_225.0_240.0 -> 105,82
315.0_225.0_255.0 -> 105,83
315.0_225.0_270.0 -> 105,84
315.0_225.0_285.0 -> 105,85
315.0_225.0_300.0 -> 105,86
315.0_225.0_315.0 -> 105,87
315.0_225.0_330.0 -> 105,88
315.0_225.0_345.0 -> 105,89
315.0_240.0_0.0 -> 105,90
315.0_240.0_15.0 -> 105,91
315.0_240.0_30.0 -> 105,92
315.0_240.0_45.0 -> 105,93
315.0_240.0_60.0 -> 105,94
315.0_240.0_75.0 -> 105,95
315.0_240.0_90.0 -> 105,96
315.0_240.0_105.0 -> 105,97
315.0_240.0_120.0 -> 105,98
315.0_240.0_135.0 -> 105,99
315.0_240.0_150.0 -> 105,100
315.0_240.0_165.0 -> 105,101
315.0_240.0_180.0 -> 105,102
315.0_240.0_195.0 -> 105,103
315.0_240.0_210.0 -> 105,104
315.0_240.0_225.0 -> 105,105
315.0_240.0_240.0 -> 105,106
315.0_240.0_255.0 -> 105,107
315.0_240.0_270.0 -> 105,108
315.0_240.0_285.0 -> 105,109
315.0_240.0_300.0 -> 105,110
315.0_240.0_315.0 -> 105,111
315.0_240.0_330.0 -> 105,112
315.0_240.0_345.0 -> 105,113
315.0_255.0_0.0 -> 105,114
315.0_255.0_15.0 -> 105,115
315.0_255.0_30.0 -> 105,116
315.0_255.0_45.0 -> 105,117
315.0_255.0_60.0 -> 106,0
315.0_255.0_75.0 -> 106,1
315.0_255.0_90.0 -> 106,2
315.0_255.0_105.0 -> 106,3
315.0_255.0_120.0 -> 106,4
315.0_255.0_135.0 -> 106,5
315.0_255.0_150.0 -> 106,6
315.0_255.0_165.0 -> 106,7
315.0_255.0_180.0 -> 106,8
315.0_255.0_195.0 -> 106,9
315.0_255.0_210.0 -> 106,10
315.0_255.0_225.0 -> 106,11
315.0_255.0_240.0 -> 106,12
315.0_255.0_255.0 -> 106,13
315.0_255.0_270.0 -> 106,14
315.0_255.0_285.0 -> 106,15
315.0_255.0_300.0 -> 106,16
315.0_255.0_315.0 -> 106,17
315.0_255.0_330.0 -> 106,18
315.0_255.0_345.0 -> 106,19
315.0_270.0_0.0 -> 106,20
315.0_270.0_15.0 -> 106,21
315.0_270.0_30.0 -> 106,22
315.0_270.0_45.0 -> 106,23
315.0_270.0_60.0 -> 106,24
315.0_270.0_75.0 -> 106,25
315.0_270.0_90.0 -> 106,26
315.0_270.0_105.0 -> 106,27
315.0_270.0_120.0 -> 106,28
315.0_270.0_135.0 -> 106,29
315.0_270.0_150.0 -> 106,30
315.0_270.0_165.0 -> 106,31
315.0_270.0_180.0 -> 106,32
315.0_270.0_195.0 -> 106,33
315.0_270.0_210.0 -> 106,34
315.0_270.0_225.0 -> 106,35
315.0_270.0_240.0 -> 106,36
315.0_270.0_255.0 -> 106,37
315.0_270.0_270.0 -> 106,38
315.0_270.0_285.0 -> 106,39
315.0_270.0_300.0 -> 106,40
315.0_270.0_315.0 -> 106,41
315.0_270.0_330.0 -> 106,42
315.0_270.0_345.0 -> 106,43
315.0_285.0_0.0 -> 106,44
315.0_285.0_15.0 -> 106,45
315.0_285.0_30.0 -> 106,46
315.0_285.0_45.0 -> 106,47
315.0_285.0_60.0 -> 106,48
315.0_285.0_75.0 -> 106,49
315.0_285.0_90.0 -> 106,50
315.0_285.0_105.0 -> 106,51
315.0_285.0_120.0 -> 106,52
315.0_285.0_135.0 -> 106,53
315.0_285.0_150.0 -> 106,54
315.0_285.0_165.0 -> 106,55
315.0_285.0_180.0 -> 106,56
315.0_285.0_195.0 -> 106,57
315.0_285.0_210.0 -> 106,58
315.0_285.0_225.0 -> 106,59
315.0_285.0_240.0 -> 106,60
315.0_285.0_255.0 -> 106,61
315.0_285.0_270.0 -> 106,62
315.0_285.0_285.0 -> 106,63
315.0_285.0_300.0 -> 106,64
315.0_285.0_315.0 -> 106,65
315.0_285.0_330.0 -> 106,66
315.0_285.0_345.0 -> 106,67
315.0_300.0_0.0 -> 106,68
315.0_300.0_15.0 -> 106,69
315.0_300.0_30.0 -> 106,70
315.0_300.0_45.0 -> 106,71
315.0_300.0_60.0 -> 106,72
315.0_300.0_75.0 -> 106,73
315.0_300.0_90.0 -> 106,74
315.0_300.0_105.0 -> 106,75
315.0_300.0_120.0 -> 106,76
315.0_300.0_135.0 -> 106,77
315.0_300.0_150.0 -> 106,78
315.0_300.0_165.0 -> 106,79
315.0_300.0_180.0 -> 106,80
315.0_300.0_195.0 -> 106,81
315.0_300.0_210.0 -> 106,82
315.0_300.0_225.0 -> 106,83
315.0_300.0_240.0 -> 106,84
315.0_300.0_255.0 -> 106,85
315.0_300.0_270.0 -> 106,86
315.0_300.0_285.0 -> 106,87
315.0_300.0_300.0 -> 106,88
315.0_300.0_315.0 -> 106,89
315.0_300.0_330.0 -> 106,90
315.0_300.0_345.0 -> 106,91
315.0_315.0_0.0 -> 106,92
315.0_315.0_15.0 -> 106,93
315.0_315.0_30.0 -> 106,94
315.0_315.0_45.0 -> 106,95
315.0_315.0_60.0 -> 106,96
315.0_315.0_75.0 -> 106,97
315.0_315.0_90.0 -> 106,98
315.0_315.0_105.0 -> 106,99
315.0_315.0_120.0 -> 106,100
315.0_315.0_135.0 -> 106,101
315.0_315.0_150.0 -> 106,102
315.0_315.0_165.0 -> 106,103
315.0_315.0_180.0 -> 106,104
315.0_315.0_195.0 -> 106,105
315.0_315.0_210.0 -> 106,106
315.0_315.0_225.0 -> 106,107
315.0_315.0_240.0 -> 106,108
315.0_315.0_255.0 -> 106,109
315.0_315.0_270.0 -> 106,110
315.0_315.0_285.0 -> 106,111
315.0_315.0_300.0 -> 106,112
315.0_315.0_315.0 -> 106,113
315.0_315.0_330.0 -> 106,114
315.0_315.0_345.0 -> 106,115
315.0_330.0_0.0 -> 106,116
315.0_330.0_15.0 -> 106,117
315.0_330.0_30.0 -> 107,0
315.0_330.0_45.0 -> 107,1
315.0_330.0_60.0 -> 107,2
315.0_330.0_75.0 -> 107,3
315.0_330.0_90.0 -> 107,4
315.0_330.0_105.0 -> 107,5
315.0_330.0_120.0 -> 107,6
315.0_330.0_135.0 -> 107,7
315.0_330.0_150.0 -> 107,8
315.0_330.0_165.0 -> 107,9
315.0_330.0_180.0 -> 107,10
315.0_330.0_195.0 -> 107,11
315.0_330.0_210.0 -> 107,12
315.0_330.0_225.0 -> 107,13
315.0_330.0_240.0 -> 107,14
315.0_330.0_255.0 -> 107,15
315.0_330.0_270.0 -> 107,16
315.0_330.0_285.0 -> 107,17
315.0_330.0_300.0 -> 107,18
315.0_330.0_315.0 -> 107,19
315.0_330.0_330.0 -> 107,20
315.0_330.0_345.0 -> 107,21
315.0_345.0_0.0 -> 107,22
315.0_345.0_15.0 -> 107,23
315.0_345.0_30.0 -> 107,24
315.0_345.0_45.0 -> 107,25
315.0_345.0_60.0 -> 107,26
315.0_345.0_75.0 -> 107,27
315.0_345.0_90.0 -> 107,28
315.0_345.0_105.0 -> 107,29
315.0_345.0_120.0 -> 107,30
315.0_345.0_135.0 -> 107,31
315.0_345.0_150.0 -> 107,32
315.0_345.0_165.0 -> 107,33
315.0_345.0_180.0 -> 107,34
315.0_345.0_195.0 -> 107,35
315.0_345.0_210.0 -> 107,36
315.0_345.0_225.0 -> 107,37
315.0_345.0_240.0 -> 107,38
315.0_345.0_255.0 -> 107,39
315.0_345.0_270.0 -> 107,40
315.0_345.0_285.0 -> 107,41
315.0_345.0_300.0 -> 107,42
315.0_345.0_315.0 -> 107,43
315.0_345.0_330.0 -> 107,44
315.0_345.0_345.0 -> 107,45
330.0_0.0_0.0 -> 107,46
330.0_0.0_15.0 -> 107,47
330.0_0.0_30.0 -> 107,48
330.0_0.0_45.0 -> 107,49
330.0_0.0_60.0 -> 107,50
330.0_0.0_75.0 -> 107,51
330.0_0.0_90.0 -> 107,52
330.0_0.0_105.0 -> 107,53
330.0_0.0_120.0 -> 107,54
330.0_0.0_135.0 -> 107,55
330.0_0.0_150.0 -> 107,56
330.0_0.0_165.0 -> 107,57
330.0_0.0_180.0 -> 107,58
330.0_0.0_195.0 -> 107,59
330.0_0.0_210.0 -> 107,60
330.0_0.0_225.0 -> 107,61
330.0_0.0_240.0 -> 107,62
330.0_0.0_255.0 -> 107,63
330.0_0.0_270.0 -> 107,64
330.0_0.0_285.0 -> 107,65
330.0_0.0_300.0 -> 107,66
330.0_0.0_315.0 -> 107,67
330.0_0.0_330.0 -> 107,68
330.0_0.0_345.0 -> 107,69
330.0_15.0_0.0 -> 107,70
330.0_15.0_15.0 -> 107,71
330.0_15.0_30.0 -> 107,72
330.0_15.0_45.0 -> 107,73
330.0_15.0_60.0 -> 107,74
330.0_15.0_75.0 -> 107,75
330.0_15.0_90.0 -> 107,76
330.0_15.0_105.0 -> 107,77
330.0_15.0_120.0 -> 107,78
330.0_15.0_135.0 -> 107,79
330.0_15.0_150.0 -> 107,80
330.0_15.0_165.0 -> 107,81
330.0_15.0_180.0 -> 107,82
330.0_15.0_195.0 -> 107,83
330.0_15.0_210.0 -> 107,84
330.0_15.0_225.0 -> 107,85
330.0_15.0_240.0 -> 107,86
330.0_15.0_255.0 -> 107,87
330.0_15.0_270.0 -> 107,88
330.0_15.0_285.0 -> 107,89
330.0_15.0_300.0 -> 107,90
330.0_15.0_315.0 -> 107,91
330.0_15.0_330.0 -> 107,92
330.0_15.0_345.0 -> 107,93
330.0_30.0_0.0 -> 107,94
330.0_30.0_15.0 -> 107,95
330.0_30.0_30.0 -> 107,96
330.0_30.0_45.0 -> 107,97
330.0_30.0_60.0 -> 107,98
330.0_30.0_75.0 -> 107,99
330.0_30.0_90.0 -> 107,100
330.0_30.0_105.0 -> 107,101
330.0_30.0_120.0 -> 107,102
330.0_30.0_135.0 -> 107,103
330.0_30.0_150.0 -> 107,104
330.0_30.0_165.0 -> 107,105
330.0_30.0_180.0 -> 107,106
330.0_30.0_195.0 -> 107,107
330.0_30.0_210.0 -> 107,108
330.0_30.0_225.0 -> 107,109
330.0_30.0_240.0 -> 107,110
330.0_30.0_255.0 -> 107,111
330.0_30.0_270.0 -> 107,112
330.0_30.0_285.0 -> 107,113
330.0_30.0_300.0 -> 107,114
330.0_30.0_315.0 -> 107,115
330.0_30.0_330.0 -> 107,116
330.0_30.0_345.0 -> 107,117
330.0_45.0_0.0 -> 108,0
330.0_45.0_15.0 -> 108,1
330.0_45.0_30.0 -> 108,2
330.0_45.0_45.0 -> 108,3
330.0_45.0_60.0 -> 108,4
330.0_45.0_75.0 -> 108,5
330.0_45.0_90.0 -> 108,6
330.0_45.0_105.0 -> 108,7
330.0_45.0_120.0 -> 108,8
330.0_45.0_135.0 -> 108,9
330.0_45.0_150.0 -> 108,10
330.0_45.0_165.0 -> 108,11
330.0_45.0_180.0 -> 108,12
330.0_45.0_195.0 -> 108,13
330.0_45.0_210.0 -> 108,14
330.0_45.0_225.0 -> 108,15
330.0_45.0_240.0 -> 108,16
330.0_45.0_255.0 -> 108,17
330.0_45.0_270.0 -> 108,18
330.0_45.0_285.0 -> 108,19
330.0_45.0_300.0 -> 108,20
330.0_45.0_315.0 -> 108,21
330.0_45.0_330.0 -> 108,22
330.0_45.0_345.0 -> 108,23
330.0_60.0_0.0 -> 108,24
330.0_60.0_15.0 -> 108,25
330.0_60.0_30.0 -> 108,26
330.0_60.0_45.0 -> 108,27
330.0_60.0_60.0 -> 108,28
330.0_60.0_75.0 -> 108,29
330.0_60.0_90.0 -> 108,30
330.0_60.0_105.0 -> 108,31
330.0_60.0_120.0 -> 108,32
330.0_60.0_135.0 -> 108,33
330.0_60.0_150.0 -> 108,34
330.0_60.0_165.0 -> 108,35
330.0_60.0_180.0 -> 108,36
330.0_60.0_195.0 -> 108,37
330.0_60.0_210.0 -> 108,38
330.0_60.0_225.0 -> 108,39
330.0_60.0_240.0 -> 108,40
330.0_60.0_255.0 -> 108,41
330.0_60.0_270.0 -> 108,42
330.0_60.0_285.0 -> 108,43
330.0_60.0_300.0 -> 108,44
330.0_60.0_315.0 -> 108,45
330.0_60.0_330.0 -> 108,46
330.0_60.0_345.0 -> 108,47
330.0_75.0_0.0 -> 108,48
330.0_75.0_15.0 -> 108,49
330.0_75.0_30.0 -> 108,50
330.0_75.0_45.0 -> 108,51
330.0_75.0_60.0 -> 108,52
330.0_75.0_75.0 -> 108,53
330.0_75.0_90.0 -> 108,54
330.0_75.0_105.0 -> 108,55
330.0_75.0_120.0 -> 108,56
330.0_75.0_135.0 -> 108,57
330.0_75.0_150.0 -> 108,58
330.0_75.0_165.0 -> 108,59
330.0_75.0_180.0 -> 108,60
330.0_75.0_195.0 -> 108,61
330.0_75.0_210.0 -> 108,62
330.0_75.0_225.0 -> 108,63
330.0_75.0_240.0 -> 108,64
330.0_75.0_255.0 -> 108,65
330.0_75.0_270.0 -> 108,66
330.0_75.0_285.0 -> 108,67
330.0_75.0_300.0 -> 108,68
330.0_75.0_315.0 -> 108,69
330.0_75.0_330.0 -> 108,70
330.0_75.0_345.0 -> 108,71
330.0_90.0_0.0 -> 108,72
330.0_90.0_15.0 -> 108,73
330.0_90.0_30.0 -> 108,74
330.0_90.0_45.0 -> 108,75
330.0_90.0_60.0 -> 108,76
330.0_90.0_75.0 -> 108,77
330.0_90.0_90.0 -> 108,78
330.0_90.0_105.0 -> 108,79
330.0_90.0_120.0 -> 108,80
330.0_90.0_135.0 -> 108,81
330.0_90.0_150.0 -> 108,82
330.0_90.0_165.0 -> 108,83
330.0_90.0_180.0 -> 108,84
330.0_90.0_195.0 -> 108,85
330.0_90.0_210.0 -> 108,86
330.0_90.0_225.0 -> 108,87
330.0_90.0_240.0 -> 108,88
330.0_90.0_255.0 -> 108,89
330.0_90.0_270.0 -> 108,90
330.0_90.0_285.0 -> 108,91
330.0_90.0_300.0 -> 108,92
330.0_90.0_315.0 -> 108,93
330.0_90.0_330.0 -> 108,94
330.0_90.0_345.0 -> 108,95
330.0_105.0_0.0 -> 108,96
330.0_105.0_15.0 -> 108,97
330.0_105.0_30.0 -> 108,98
330.0_105.0_45.0 -> 108,99
330.0_105.0_60.0 -> 108,100
330.0_105.0_75.0 -> 108,101
330.0_105.0_90.0 -> 108,102
330.0_105.0_105.0 -> 108,103
330.0_105.0_120.0 -> 108,104
330.0_105.0_135.0 -> 108,105
330.0_105.0_150.0 -> 108,106
330.0_105.0_165.0 -> 108,107
330.0_105.0_180.0 -> 108,108
330.0_105.0_195.0 -> 108,109
330.0_105.0_210.0 -> 108,110
330.0_105.0_225.0 -> 108,111
330.0_105.0_240.0 -> 108,112
330.0_105.0_255.0 -> 108,113
330.0_105.0_270.0 -> 108,114
330.0_105.0_285.0 -> 108,115
330.0_105.0_300.0 -> 108,116
330.0_105.0_315.0 -> 108,117
330.0_105.0_330.0 -> 109,0
330.0_105.0_345.0 -> 109,1
330.0_120.0_0.0 -> 109,2
330.0_120.0_15.0 -> 109,3
330.0_120.0_30.0 -> 109,4
330.0_120.0_45.0 -> 109,5
330.0_120.0_60.0 -> 109,6
330.0_120.0_75.0 -> 109,7
330.0_120.0_90.0 -> 109,8
330.0_120.0_105.0 -> 109,9
330.0_120.0_120.0 -> 109,10
330.0_120.0_135.0 -> 109,11
330.0_120.0_150.0 -> 109,12
330.0_120.0_165.0 -> 109,13
330.0_120.0_180.0 -> 109,14
330.0_120.0_195.0 -> 109,15
330.0_120.0_210.0 -> 109,16
330.0_120.0_225.0 -> 109,17
330.0_120.0_240.0 -> 109,18
330.0_120.0_255.0 -> 109,19
330.0_120.0_270.0 -> 109,20
330.0_120.0_285.0 -> 109,21
330.0_120.0_300.0 -> 109,22
330.0_120.0_315.0 -> 109,23
330.0_120.0_330.0 -> 109,24
330.0_120.0_345.0 -> 109,25
330.0_135.0_0.0 -> 109,26
330.0_135.0_15.0 -> 109,27
330.0_135.0_30.0 -> 109,28
330.0_135.0_45.0 -> 109,29
330.0_135.0_60.0 -> 109,30
330.0_135.0_75.0 -> 109,31
330.0_135.0_90.0 -> 109,32
330.0_135.0_105.0 -> 109,33
330.0_135.0_120.0 -> 109,34
330.0_135.0_135.0 -> 109,35
330.0_135.0_150.0 -> 109,36
330.0_135.0_165.0 -> 109,37
330.0_135.0_180.0 -> 109,38
330.0_135.0_195.0 -> 109,39
330.0_135.0_210.0 -> 109,40
330.0_135.0_225.0 -> 109,41
330.0_135.0_240.0 -> 109,42
330.0_135.0_255.0 -> 109,43
330.0_135.0_270.0 -> 109,44
330.0_135.0_285.0 -> 109,45
330.0_135.0_300.0 -> 109,46
330.0_135.0_315.0 -> 109,47
330.0_135.0_330.0 -> 109,48
330.0_135.0_345.0 -> 109,49
330.0_150.0_0.0 -> 109,50
330.0_150.0_15.0 -> 109,51
330.0_150.0_30.0 -> 109,52
330.0_150.0_45.0 -> 109,53
330.0_150.0_60.0 -> 109,54
330.0_150.0_75.0 -> 109,55
330.0_150.0_90.0 -> 109,56
330.0_150.0_105.0 -> 109,57
330.0_150.0_120.0 -> 109,58
330.0_150.0_135.0 -> 109,59
330.0_150.0_150.0 -> 109,60
330.0_150.0_165.0 -> 109,61
330.0_150.0_180.0 -> 109,62
330.0_150.0_195.0 -> 109,63
330.0_150.0_210.0 -> 109,64
330.0_150.0_225.0 -> 109,65
330.0_150.0_240.0 -> 109,66
330.0_150.0_255.0 -> 109,67
330.0_150.0_270.0 -> 109,68
330.0_150.0_285.0 -> 109,69
330.0_150.0_300.0 -> 109,70
330.0_150.0_315.0 -> 109,71
330.0_150.0_330.0 -> 109,72
330.0_150.0_345.0 -> 109,73
330.0_165.0_0.0 -> 109,74
330.0_165.0_15.0 -> 109,75
330.0_165.0_30.0 -> 109,76
330.0_165.0_45.0 -> 109,77
330.0_165.0_60.0 -> 109,78
330.0_165.0_75.0 -> 109,79
330.0_165.0_90.0 -> 109,80
330.0_165.0_105.0 -> 109,81
330.0_165.0_120.0 -> 109,82
330.0_165.0_135.0 -> 109,83
330.0_165.0_150.0 -> 109,84
330.0_165.0_165.0 -> 109,85
330.0_165.0_180.0 -> 109,86
330.0_165.0_195.0 -> 109,87
330.0_165.0_210.0 -> 109,88
330.0_165.0_225.0 -> 109,89
330.0_165.0_240.0 -> 109,90
330.0_165.0_255.0 -> 109,91
330.0_165.0_270.0 -> 109,92
330.0_165.0_285.0 -> 109,93
330.0_165.0_300.0 -> 109,94
330.0_165.0_315.0 -> 109,95
330.0_165.0_330.0 -> 109,96
330.0_165.0_345.0 -> 109,97
330.0_180.0_0.0 -> 109,98
330.0_180.0_15.0 -> 109,99
330.0_180.0_30.0 -> 109,100
330.0_180.0_45.0 -> 109,101
330.0_180.0_60.0 -> 109,102
330.0_180.0_75.0 -> 109,103
330.0_180.0_90.0 -> 109,104
330.0_180.0_105.0 -> 109,105
330.0_180.0_120.0 -> 109,106
330.0_180.0_135.0 -> 109,107
330.0_180.0_150.0 -> 109,108
330.0_180.0_165.0 -> 109,109
330.0_180.0_180.0 -> 109,110
330.0_180.0_195.0 -> 109,111
330.0_180.0_210.0 -> 109,112
330.0_180.0_225.0 -> 109,113
330.0_180.0_240.0 -> 109,114
330.0_180.0_255.0 -> 109,115
330.0_180.0_270.0 -> 109,116
330.0_180.0_285.0 -> 109,117
330.0_180.0_300.0 -> 110,0
330.0_180.0_315.0 -> 110,1
330.0_180.0_330.0 -> 110,2
330.0_180.0_345.0 -> 110,3
330.0_195.0_0.0 -> 110,4
330.0_195.0_15.0 -> 110,5
330.0_195.0_30.0 -> 110,6
330.0_195.0_45.0 -> 110,7
330.0_195.0_60.0 -> 110,8
330.0_195.0_75.0 -> 110,9
330.0_195.0_90.0 -> 110,10
330.0_195.0_105.0 -> 110,11
330.0_195.0_120.0 -> 110,12
330.0_195.0_135.0 -> 110,13
330.0_195.0_150.0 -> 110,14
330.0_195.0_165.0 -> 110,15
330.0_195.0_180.0 -> 110,16
330.0_195.0_195.0 -> 110,17
330.0_195.0_210.0 -> 110,18
330.0_195.0_225.0 -> 110,19
330.0_195.0_240.0 -> 110,20
330.0_195.0_255.0 -> 110,21
330.0_195.0_270.0 -> 110,22
330.0_195.0_285.0 -> 110,23
330.0_195.0_300.0 -> 110,24
330.0_195.0_315.0 -> 110,25
330.0_195.0_330.0 -> 110,26
330.0_195.0_345.0 -> 110,27
330.0_210.0_0.0 -> 110,28
330.0_210.0_15.0 -> 110,29
330.0_210.0_30.0 -> 110,30
330.0_210.0_45.0 -> 110,31
330.0_210.0_60.0 -> 110,32
330.0_210.0_75.0 -> 110,33
330.0_210.0_90.0 -> 110,34
330.0_210.0_105.0 -> 110,35
330.0_210.0_120.0 -> 110,36
330.0_210.0_135.0 -> 110,37
330.0_210.0_150.0 -> 110,38
330.0_210.0_165.0 -> 110,39
330.0_210.0_180.0 -> 110,40
330.0_210.0_195.0 -> 110,41
330.0_210.0_210.0 -> 110,42
330.0_210.0_225.0 -> 110,43
330.0_210.0_240.0 -> 110,44
330.0_210.0_255.0 -> 110,45
330.0_210.0_270.0 -> 110,46
330.0_210.0_285.0 -> 110,47
330.0_210.0_300.0 -> 110,48
330.0_210.0_315.0 -> 110,49
330.0_210.0_330.0 -> 110,50
330.0_210.0_345.0 -> 110,51
330.0_225.0_0.0 -> 110,52
330.0_225.0_15.0 -> 110,53
330.0_225.0_30.0 -> 110,54
330.0_225.0_45.0 -> 110,55
330.0_225.0_60.0 -> 110,56
330.0_225.0_75.0 -> 110,57
330.0_225.0_90.0 -> 110,58
330.0_225.0_105.0 -> 110,59
330.0_225.0_120.0 -> 110,60
330.0_225.0_135.0 -> 110,61
330.0_225.0_150.0 -> 110,62
330.0_225.0_165.0 -> 110,63
330.0_225.0_180.0 -> 110,64
330.0_225.0_195.0 -> 110,65
330.0_225.0_210.0 -> 110,66
330.0_225.0_225.0 -> 110,67
330.0_225.0_240.0 -> 110,68
330.0_225.0_255.0 -> 110,69
330.0_225.0_270.0 -> 110,70
330.0_225.0_285.0 -> 110,71
330.0_225.0_300.0 -> 110,72
330.0_225.0_315.0 -> 110,73
330.0_225.0_330.0 -> 110,74
330.0_225.0_345.0 -> 110,75
330.0_240.0_0.0 -> 110,76
330.0_240.0_15.0 -> 110,77
330.0_240.0_30.0 -> 110,78
